Cement Amount  (kg/m³),CaO_C,SiO2_C,Al2O3_C,Sp.Gr_C,Silica Fume (kg/m³),CaO_SF,SiO2_SF,Al2O3_SF,Sp.Gr_SF,Flayash Amount   (kg/m³),CaO_FA,SiO2_FA,Al2O3_FA,Sp.Gr_FA,Limestone Powder  (kg/m3),CaO_LP,SiO2_LP,Al2O3_LP,Sp.Gr_LP,Quartzpowder (kg/m3),CaO_QP,SiO2_QP,Al2O3_QP,Sp.Gr_QP,Glass powder (kg/m3),CaO_GP,SiO2_GP,Al2O3_GP,Rice husk ash (kg/m3),CaO_RH,SiO2_RH,Al2O3_RH,Sp.Gr_RH,Metakaolin (kg/m³),CaO_MK,SiO2_MK,Al2O3_MK,Sp.Gr_MK,GGBFS  (kg/m³),CaO_GGBFS,SiO2_GGBFS,Al2O3_GGBFS,Sp.Gr_GGBFS,Slag Amount   (kg/m³),CaO_S,SiO2_S,Al2O3_S,Sp.Gr_S,Filler (kg/m³),Type of Filler,Sand Amount  (kg/m³),Max Size (mm),d50 _(mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Synergetic Type of Fiber,Amount / Quantity of Fiber .1,Length (mm).1,Diameter (mm).1,Water _Amount  _(kg/m³),Superplasticizer  Amount  (kg/m³),Curing,Temperature (o C),Specimen Size
779.5,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,165.2,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.4,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,951.6,16.0,0.0,1,157.0,13.0,0.175,0,0.0,0,0.0,184.0,23.6,0,0.0,13
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,260.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,2.0,27.0,3.0,3.6,0.0,0,680.0,4.0,0.42,3,157.0,10.0,0.12,0,0.0,0,0.0,170.0,45.0,2,70.0,2
700.0,64.44,18.34,5.78,3.095097159940209,250.0,0.33,96.48,0.34,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,12,1250.0,24.0,0.0,1,156.0,12.0,0.2,0,0.0,0,0.0,225.0,24.8,0,20.0,18
472.0,62.49,21.18,4.73,3.11,262.0,1.85,93.9,0.6051049504950495,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,39.11,33.0,13.91,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1049.0,8.0,0.0,24,39.0,13.0,0.2,6,5.0,9,0.2,178.0,21.0,0,20.0,7
900.0,64.35,22.0,5.64,3.095097159940209,219.6,0.48,92.5,0.72,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1005.3,9.0,0.0,4,156.6,12.7,0.15,0,0.0,0,0.0,162.0,39.6,0,0.0,1
810.0,65.6,22.0,3.5,2.73,225.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.38,99.8,0.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,972.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,176.0,43.1,4,23.0,1
724.5,62.0,20.9,4.6,3.14,199.8,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,875.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,190.0,30.0,0,20.0,7
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.0,10.0,0.0,8,158.0,20.0,0.2,0,0.0,0,0.0,171.5,28.0,1,90.0,1
692.0,62.0,20.9,4.6,3.14,99.7,0.4,93.6,1.3,2.17,78.4,13.877939252336448,45.24462897196263,25.17382179176756,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,200.1,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,899.6,4.0,0.0,5,194.0,49.919999999998254,0.15,0,0.0,0,0.0,190.5,36.0,2,90.0,7
900.0,64.35,22.0,5.64,3.095097159940209,220.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1005.0,9.0,0.0,1,157.0,13.0,0.2,0,0.0,0,0.0,163.0,40.0,23,90.0,9
466.52,57.6,23.3,7.2,3.095097159940209,155.51,0.3,91.7,1.0,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.69,5.032542372881355,28.06915254237288,3.023050847457627,3.561558441558444,0.0,0,1140.39,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,186.61,36.29,0,20.0,0
788.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,197.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,866.8,8.0,0.0,4,195.0,13.0,0.16,0,0.0,0,0.0,173.0,14.77,2,100.0,16
1139.2,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,284.8,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,925.0,8.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,284.8,48.2,2,90.0,6
800.0,61.74,20.8,4.82,3.095097159940209,200.0,1.54,96.9,0.29,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.37,97.7,0.49,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,880.0,9.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,200.0,9.6,0,20.0,1
897.2,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,269.16,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1049.72,19.0,0.0,1,39.0,13.0,0.2,0,0.0,0,0.0,161.496,22.43,14,90.0,3
691.0,67.3,22.5,2.0,3.16,172.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.03,98.5,0.5,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,759.0,3.0,0.25,1,138.0,13.0,0.16,0,0.0,0,0.0,187.3,22.0,22,90.0,0
1000.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,25.0,0.22,0,0.0,0.0,0.0,0,0.0,0,0.0,180.0,9.0,0,20.0,7
926.47,62.57,20.42,4.94,3.095097159940209,350.0,0.01,95.2,0.91,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,555.88,16.0,0.24,10,19.4,12.0,0.024,0,0.0,0,0.0,231.62,92.79,2,85.0,7
759.0,53.32,24.86,6.45,3.095097159940209,227.0,0.03,97.57,0.06,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.4984183673469388,99.5,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,8,0.0,9.0,0.0,9,156.0,13.0,0.2,0,0.0,0,0.0,178.0,19.0,0,20.0,3
1044.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,261.0,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1212.0,8.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,261.0,92.79,2,90.0,6
604.0,65.6,22.0,3.5,2.73,134.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,11.3,73.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,906.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,229.0,15.6,4,23.0,1
500.0,62.6,21.35,4.67,3.1,150.0,1.2,91.2,2.22,2.26,350.0,4.7,54.11,26.51,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2,840.0,3.0,0.0,4,156.0,13.0,0.2,0,0.0,0,0.0,170.0,9.8,2,80.0,0
900.0,63.8,20.2,4.3,3.15,69.0,0.3,96.9,0.2,2.24,103.0,16.05,38.03,18.44,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1095.0,5.0,0.0,1,120.0,13.0,0.2,0,0.0,0,0.0,160.0,44.5,9,0.0,1
960.0,64.48,21.41,5.43,3.095097159940209,288.0,1.5,96.3,0.54,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,960.0,4.0,0.44,9,234.0,13.0,0.2,0,0.0,0,0.0,249.6,14.98,0,22.0,0
1000.0,64.35,22.0,5.64,3.095097159940209,150.0,0.41,86.75,0.41,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,885.8,4.0,0.31,1,157.0,13.0,0.22,0,0.0,0,0.0,230.0,17.25,0,22.0,1
700.0,60.5,20.3,5.3,3.095097159940209,80.0,0.7,91.6,0.0,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.3,66.3,1.9235999999999696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,38.6,39.66,11.3,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,9.0,0.0,9,156.0,13.0,0.16,0,0.0,0,0.0,160.0,15.0,0,20.0,0
756.0,62.0,20.9,4.6,3.14,155.4,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,825.0,4.0,0.0,1,148.0,10.0,0.15,0,0.0,0,0.0,180.0,30.0,0,20.0,7
750.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,144.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,200.0,13.877939252336448,45.24462897196263,25.17382179176756,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,3,605.0,6.0,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,210.0,45.0,0,20.0,0
851.06,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,212.77,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1336.17,12.0,0.0,6,117.0,19.0,0.2,0,0.0,0,0.0,187.23,12.77,0,20.0,1
700.0,64.93,19.2,4.18,3.095097159940209,50.0,0.36,94.65,0.25,2.264394973070018,150.0,7.5,46.44,37.9693,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1104.0,6.0,0.4,5,117.0,13.0,0.2,0,0.0,0,0.0,180.0,30.0,0,20.0,0
801.0,64.15,20.11,5.07,3.095097159940209,89.0,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,890.0,5.0,0.37,0,0.0,0.0,0.0,0,0.0,0,0.0,178.0,30.2,0,21.0,1
400.0,65.1,20.6,5.0,3.095097159940209,100.0,0.5,94.5,0.3,2.264394973070018,250.0,3.9,55.0,31.3,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,41.7,34.2,14.2,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.0,7.0,0.0,4,312.0,13.0,0.175,0,0.0,0,0.0,150.0,17.0,12,200.0,5
436.0,65.6,22.0,3.5,2.73,202.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.38,99.8,0.11,2.7,659.6999999999989,11.3,73.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,436.0,4.0,0.0,4,158.0,13.0,0.2,0,0.0,0,0.0,223.0,15.8,4,23.0,1
882.0,62.0,20.9,4.6,3.14,199.8,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,725.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,200.0,30.0,0,20.0,7
972.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,271.5,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.48,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1049.76,10.0,0.0,4,234.0,10.0,0.12,0,0.0,0,0.0,223.83,24.3,2,90.0,3
933.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,233.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1026.0,4.0,0.42,0,0.0,0.0,0.0,0,0.0,0,0.0,168.0,37.6,1,160.0,2
800.0,64.38,21.08,5.36,3.15,140.8,1.87,89.22,1.2,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1640.0,4.0,0.35,0,0.0,0.0,0.0,0,0.0,0,0.0,144.0,11.28,0,20.0,1
903.0,64.7,21.0,5.9,3.16,118.0,0.6184246823956443,90.5,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,10.52810650887574,73.37312138728323,1.6156213017751475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,6,661.0,9.0,0.22,5,156.0,13.0,0.2,0,0.0,0,0.0,177.0,12.39,0,25.0,1
775.0,65.6,22.0,3.5,2.73,223.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.38,99.8,0.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,930.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,215.0,13.0,0,23.0,1
794.0,65.6,22.0,3.5,3.21,221.0,0.4,99.8,0.09,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.38,99.8,0.09,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,11,0.0,29.579999999999927,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,192.0,13.0,6,90.0,1
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,260.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,27.0,3.0,3.6,0.0,0,595.0,4.0,0.42,3,157.0,10.0,0.12,0,0.0,0,0.0,170.0,45.0,2,70.0,2
874.9,63.71,20.27,4.8,3.095097159940209,43.7,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1098.4,10.0,0.4,4,39.0,13.0,0.2,0,0.0,0,0.0,202.1,45.9,0,21.0,0
754.0,64.93,19.2,4.18,3.095097159940209,36.0,0.36,94.65,0.25,2.264394973070018,306.0,7.5,46.44,37.9693,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.03,57.37,38.53,2.5290322580645155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,951.0,6.0,0.3,1,156.0,13.0,0.2,0,0.0,0,0.0,198.0,33.0,0,20.0,0
744.81,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,186.2,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,180.87,13.877939252336448,45.24462897196263,25.17382179176756,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1117.21,20.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,171.30584,26.685,0,20.0,19
890.0,64.3,22.3,3.4,3.15,178.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,982.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,214.0,50.0,8,0.0,3
857.14,63.0,23.0,5.0,3.095097159940209,257.14,0.6184246823956443,95.0,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1285.71,9.0,0.35,5,78.0,13.0,0.3,0,0.0,0,0.0,222.86,66.86,9,0.0,1
691.0,67.3,22.5,2.0,3.095097159940209,172.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.03,98.5,0.5,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,759.0,3.0,0.0,4,138.0,13.0,0.16,0,0.0,0,0.0,187.3,22.0,0,20.0,27
669.0,62.0,20.9,4.6,3.14,134.0,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,924.0,4.0,0.28,1,90.0,13.0,0.2,0,0.0,0,0.0,187.0,33.0,0,20.0,7
